"OrderedDict([('DateTime', datetime.datetime(2021, 7, 20, 18, 55, 28, 893610)), ('pm1_cf', 4), ('pm25_cf', 4), ('pm10_cf', 5), ('pm1', 4), ('pm25', 4), ('pm10', 5)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 8, 56, 476140)), ('pm1_cf', 23), ('pm25_cf', 32), ('pm10_cf', 33), ('pm1', 22), ('pm25', 31), ('pm10', 33)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 9, 12, 823674)), ('pm1_cf', 22), ('pm25_cf', 30), ('pm10_cf', 30), ('pm1', 21), ('pm25', 30), ('pm10', 30)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 9, 29, 668187)), ('pm1_cf', 23), ('pm25_cf', 32), ('pm10_cf', 32), ('pm1', 22), ('pm25', 31), ('pm10', 32)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 9, 46, 997152)), ('pm1_cf', 24), ('pm25_cf', 32), ('pm10_cf', 33), ('pm1', 22), ('pm25', 31), ('pm10', 33)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 10, 3, 417502)), ('pm1_cf', 24), ('pm25_cf', 33), ('pm10_cf', 35), ('pm1', 22), ('pm25', 31), ('pm10', 35)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 10, 19, 766545)), ('pm1_cf', 26), ('pm25_cf', 34), ('pm10_cf', 36), ('pm1', 23), ('pm25', 32), ('pm10', 36)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 10, 36, 117031)), ('pm1_cf', 25), ('pm25_cf', 35), ('pm10_cf', 35), ('pm1', 22), ('pm25', 32), ('pm10', 35)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 10, 53, 445716)), ('pm1_cf', 27), ('pm25_cf', 39), ('pm10_cf', 40), ('pm1', 23), ('pm25', 35), ('pm10', 40)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 11, 10, 291402)), ('pm1_cf', 27), ('pm25_cf', 37), ('pm10_cf', 39), ('pm1', 23), ('pm25', 34), ('pm10', 39)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 11, 26, 712824)), ('pm1_cf', 28), ('pm25_cf', 37), ('pm10_cf', 37), ('pm1', 24), ('pm25', 34), ('pm10', 37)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 11, 43, 62772)), ('pm1_cf', 29), ('pm25_cf', 40), ('pm10_cf', 41), ('pm1', 25), ('pm25', 35), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 12, 0, 325999)), ('pm1_cf', 27), ('pm25_cf', 39), ('pm10_cf', 42), ('pm1', 24), ('pm25', 35), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 12, 17, 510591)), ('pm1_cf', 28), ('pm25_cf', 40), ('pm10_cf', 42), ('pm1', 24), ('pm25', 36), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 12, 33, 932949)), ('pm1_cf', 30), ('pm25_cf', 46), ('pm10_cf', 48), ('pm1', 26), ('pm25', 39), ('pm10', 47)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 12, 50, 850804)), ('pm1_cf', 26), ('pm25_cf', 38), ('pm10_cf', 39), ('pm1', 23), ('pm25', 35), ('pm10', 39)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 13, 7, 216814)), ('pm1_cf', 30), ('pm25_cf', 39), ('pm10_cf', 44), ('pm1', 26), ('pm25', 35), ('pm10', 44)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 13, 24, 462484)), ('pm1_cf', 30), ('pm25_cf', 40), ('pm10_cf', 41), ('pm1', 26), ('pm25', 36), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 13, 41, 721716)), ('pm1_cf', 26), ('pm25_cf', 36), ('pm10_cf', 38), ('pm1', 23), ('pm25', 33), ('pm10', 38)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 13, 58, 70918)), ('pm1_cf', 25), ('pm25_cf', 36), ('pm10_cf', 37), ('pm1', 23), ('pm25', 33), ('pm10', 37)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 14, 15, 470862)), ('pm1_cf', 27), ('pm25_cf', 36), ('pm10_cf', 37), ('pm1', 24), ('pm25', 33), ('pm10', 37)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 14, 32, 252587)), ('pm1_cf', 27), ('pm25_cf', 41), ('pm10_cf', 41), ('pm1', 24), ('pm25', 36), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 14, 49, 504317)), ('pm1_cf', 24), ('pm25_cf', 34), ('pm10_cf', 36), ('pm1', 22), ('pm25', 32), ('pm10', 36)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 15, 5, 853436)), ('pm1_cf', 26), ('pm25_cf', 36), ('pm10_cf', 37), ('pm1', 23), ('pm25', 33), ('pm10', 37)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 15, 22, 211491)), ('pm1_cf', 27), ('pm25_cf', 38), ('pm10_cf', 38), ('pm1', 23), ('pm25', 34), ('pm10', 38)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 15, 39, 462760)), ('pm1_cf', 27), ('pm25_cf', 40), ('pm10_cf', 40), ('pm1', 23), ('pm25', 35), ('pm10', 40)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 15, 56, 723206)), ('pm1_cf', 29), ('pm25_cf', 41), ('pm10_cf', 42), ('pm1', 25), ('pm25', 36), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 16, 13, 72701)), ('pm1_cf', 30), ('pm25_cf', 40), ('pm10_cf', 41), ('pm1', 26), ('pm25', 36), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 16, 30, 473768)), ('pm1_cf', 31), ('pm25_cf', 42), ('pm10_cf', 43), ('pm1', 26), ('pm25', 37), ('pm10', 43)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 16, 46, 769890)), ('pm1_cf', 30), ('pm25_cf', 44), ('pm10_cf', 45), ('pm1', 26), ('pm25', 38), ('pm10', 45)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 17, 3, 617373)), ('pm1_cf', 29), ('pm25_cf', 43), ('pm10_cf', 44), ('pm1', 25), ('pm25', 38), ('pm10', 44)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 17, 20, 326896)), ('pm1_cf', 30), ('pm25_cf', 43), ('pm10_cf', 43), ('pm1', 26), ('pm25', 38), ('pm10', 43)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 17, 36, 743503)), ('pm1_cf', 29), ('pm25_cf', 40), ('pm10_cf', 40), ('pm1', 25), ('pm25', 36), ('pm10', 40)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 17, 53, 931920)), ('pm1_cf', 29), ('pm25_cf', 40), ('pm10_cf', 41), ('pm1', 25), ('pm25', 36), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 18, 11, 190724)), ('pm1_cf', 30), ('pm25_cf', 39), ('pm10_cf', 39), ('pm1', 26), ('pm25', 35), ('pm10', 39)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 18, 28, 107389)), ('pm1_cf', 28), ('pm25_cf', 39), ('pm10_cf', 40), ('pm1', 24), ('pm25', 35), ('pm10', 40)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 18, 45, 365678)), ('pm1_cf', 29), ('pm25_cf', 40), ('pm10_cf', 42), ('pm1', 25), ('pm25', 35), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 19, 1, 714899)), ('pm1_cf', 30), ('pm25_cf', 38), ('pm10_cf', 39), ('pm1', 26), ('pm25', 35), ('pm10', 39)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 19, 18, 156850)), ('pm1_cf', 29), ('pm25_cf', 39), ('pm10_cf', 41), ('pm1', 25), ('pm25', 35), ('pm10', 41)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 19, 35, 322834)), ('pm1_cf', 31), ('pm25_cf', 40), ('pm10_cf', 42), ('pm1', 26), ('pm25', 36), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 19, 51, 741455)), ('pm1_cf', 30), ('pm25_cf', 42), ('pm10_cf', 43), ('pm1', 26), ('pm25', 37), ('pm10', 43)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 20, 8, 89428)), ('pm1_cf', 30), ('pm25_cf', 43), ('pm10_cf', 43), ('pm1', 26), ('pm25', 38), ('pm10', 43)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 20, 25, 346644)), ('pm1_cf', 29), ('pm25_cf', 37), ('pm10_cf', 38), ('pm1', 25), ('pm25', 34), ('pm10', 38)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 20, 42, 532501)), ('pm1_cf', 29), ('pm25_cf', 37), ('pm10_cf', 38), ('pm1', 25), ('pm25', 34), ('pm10', 38)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 20, 58, 950228)), ('pm1_cf', 29), ('pm25_cf', 40), ('pm10_cf', 42), ('pm1', 25), ('pm25', 35), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 21, 15, 510560)), ('pm1_cf', 30), ('pm25_cf', 40), ('pm10_cf', 44), ('pm1', 26), ('pm25', 36), ('pm10', 44)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 21, 32, 213699)), ('pm1_cf', 33), ('pm25_cf', 48), ('pm10_cf', 48), ('pm1', 27), ('pm25', 40), ('pm10', 47)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 21, 49, 967339)), ('pm1_cf', 29), ('pm25_cf', 44), ('pm10_cf', 44), ('pm1', 25), ('pm25', 38), ('pm10', 44)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 22, 6, 386458)), ('pm1_cf', 30), ('pm25_cf', 44), ('pm10_cf', 45), ('pm1', 26), ('pm25', 38), ('pm10', 45)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 22, 22, 804588)), ('pm1_cf', 28), ('pm25_cf', 40), ('pm10_cf', 42), ('pm1', 24), ('pm25', 36), ('pm10', 42)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 22, 39, 220886)), ('pm1_cf', 21), ('pm25_cf', 30), ('pm10_cf', 31), ('pm1', 20), ('pm25', 30), ('pm10', 31)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 22, 56, 59501)), ('pm1_cf', 18), ('pm25_cf', 24), ('pm10_cf', 24), ('pm1', 18), ('pm25', 24), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 23, 13, 326842)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 23), ('pm1', 16), ('pm25', 22), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 23, 29, 659419)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 15), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 23, 46, 74976)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 24, 3, 276834)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 14), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 24, 20, 512435)), ('pm1_cf', 14), ('pm25_cf', 21), ('pm10_cf', 21), ('pm1', 14), ('pm25', 21), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 24, 36, 858151)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 24, 53, 273563)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 25, 9, 618411)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 13), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 25, 25, 964273)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 25, 43, 218816)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 26, 0, 472544)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 26, 16, 818861)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 13), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 26, 34, 73523)), ('pm1_cf', 14), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 14), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 26, 52, 169519)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 27, 9, 6767)), ('pm1_cf', 14), ('pm25_cf', 21), ('pm10_cf', 21), ('pm1', 14), ('pm25', 21), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 27, 26, 331816)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 20), ('pm1', 13), ('pm25', 18), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 27, 42, 678428)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 27, 59, 931245)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 28, 17, 115463)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 14), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 28, 34, 369790)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 15), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 28, 50, 715243)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 13), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 29, 7, 969701)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 29, 25, 236836)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 29, 42, 405784)), ('pm1_cf', 14), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 14), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 29, 58, 821216)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 14), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 30, 16, 4923)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 14), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 30, 33, 259254)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 21), ('pm1', 15), ('pm25', 21), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 30, 50, 514615)), ('pm1_cf', 16), ('pm25_cf', 24), ('pm10_cf', 25), ('pm1', 16), ('pm25', 24), ('pm10', 25)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 31, 6, 861163)), ('pm1_cf', 17), ('pm25_cf', 22), ('pm10_cf', 23), ('pm1', 17), ('pm25', 22), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 31, 24, 119974)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 23), ('pm1', 16), ('pm25', 21), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 31, 41, 306886)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 16), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 31, 57, 718929)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 24), ('pm1', 16), ('pm25', 22), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 32, 14, 76915)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 23), ('pm1', 16), ('pm25', 21), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 32, 31, 326808)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 16), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 32, 48, 511742)), ('pm1_cf', 17), ('pm25_cf', 23), ('pm10_cf', 24), ('pm1', 17), ('pm25', 23), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 33, 4, 931670)), ('pm1_cf', 17), ('pm25_cf', 23), ('pm10_cf', 23), ('pm1', 17), ('pm25', 23), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 33, 22, 118957)), ('pm1_cf', 17), ('pm25_cf', 23), ('pm10_cf', 24), ('pm1', 17), ('pm25', 23), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 33, 39, 376096)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 33, 56, 156848)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 34, 13, 544701)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 15), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 34, 29, 892656)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 20), ('pm1', 12), ('pm25', 17), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 34, 46, 875041)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 20), ('pm1', 14), ('pm25', 18), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 35, 4, 61830)), ('pm1_cf', 13), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 13), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 35, 21, 325825)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 35, 37, 669022)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 14), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 35, 54, 936384)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 15), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 36, 12, 196863)), ('pm1_cf', 15), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 15), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 36, 29, 371979)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 15), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 36, 45, 792547)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 15), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 37, 2, 156941)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 16), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 37, 19, 399850)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 21), ('pm1', 13), ('pm25', 17), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 37, 36, 587368)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 19), ('pm1', 13), ('pm25', 17), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 37, 53, 569362)), ('pm1_cf', 12), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 12), ('pm25', 18), ('pm10', 19)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 38, 28, 13224)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 38, 45, 276911)), ('pm1_cf', 11), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 11), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 39, 2, 457316)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 13), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 39, 18, 876397)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 39, 35, 228449)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 12), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 39, 53, 321296)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 40, 9, 952053)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 40, 26, 652867)), ('pm1_cf', 13), ('pm25_cf', 20), ('pm10_cf', 23), ('pm1', 13), ('pm25', 20), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 40, 43, 2760)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 13), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 41, 1, 99013)), ('pm1_cf', 13), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 13), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 41, 18, 357716)), ('pm1_cf', 17), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 17), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 41, 34, 708366)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 16), ('pm25', 20), ('pm10', 20)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 42, 9, 153549)), ('pm1_cf', 12), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 12), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 42, 26, 411677)), ('pm1_cf', 14), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 14), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 42, 42, 760051)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 15), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 42, 59, 196839)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 15), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 43, 17, 276428)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 14), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 43, 33, 626165)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 14), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 43, 49, 975482)), ('pm1_cf', 15), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 15), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 44, 7, 236864)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 15), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 44, 24, 152751)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 14), ('pm25', 20), ('pm10', 21)])"
